Id,MS Zoning,Street,Lot Shape,Land Contour,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Sale Type,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Total Bsmt SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice
245,RL,Pave,Reg,Lvl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,77.0,9206,6,1985,1985,336.0,741.0,1732,0.0,2,1,7,1,1985.0,2.0,476.0,192,46,178000
462,RL,Pave,Reg,Lvl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,48.0,6240,8,2006,2006,176.0,1324.0,1324,1.0,2,0,6,1,2006.0,2.0,550.0,192,38,254000
1625,RL,Pave,Reg,Lvl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,Gd,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,63.0,7875,7,1995,1996,38.0,1237.0,1253,0.0,2,0,6,1,1995.0,2.0,402.0,220,21,176000
2381,RL,Pave,Reg,Lvl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,TA,TA,PConc,Ex,Gd,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,New,111.0,16259,9,2006,2006,370.0,1249.0,2596,0.0,3,1,9,0,2006.0,3.0,840.0,240,154,342643
1827,RL,Pave,IR1,Lvl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,61.9,6173,5,1967,1967,75.0,876.0,902,0.0,1,0,6,0,1967.0,1.0,288.0,0,0,125500
1580,RL,Pave,IR1,Lvl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,WD ,75.0,12890,6,1989,1989,128.0,1495.0,1495,0.0,2,0,8,1,1989.0,2.0,438.0,252,0,150000
1803,FV,Pave,Reg,Lvl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,None,Ex,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,New,84.0,10440,8,2007,2007,0.0,1574.0,1584,0.0,2,0,6,1,2007.0,2.0,594.0,0,256,261329
1132,RL,Pave,Reg,Lvl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,None,None,None,None,Y,WD ,63.0,7500,7,2004,2005,120.0,1080.0,1080,1.0,1,0,6,0,2004.0,0.0,0.0,0,0,141000
1941,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,Gd,Y,SBrkr,TA,Min1,Fa,Attchd,Fin,TA,TA,Y,WD ,75.0,9532,4,1953,1953,0.0,1105.0,1647,1.0,1,0,6,1,1953.0,1.0,280.0,225,0,153000
1742,RL,Pave,Reg,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,WdShing,Wd Shng,BrkFace,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,New,53.0,3922,7,2006,2007,72.0,1258.0,1258,0.0,2,0,6,1,2007.0,3.0,648.0,144,16,172500
2026,RL,Pave,Reg,Lvl,BrkSide,RRAn,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,60.0,8730,6,1915,2003,0.0,698.0,1396,0.0,1,0,7,0,2003.0,1.0,384.0,0,0,153575
2245,C (all),Pave,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,Gd,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,Po,N,WD ,60.0,6060,5,1930,2007,0.0,837.0,1001,0.0,1,0,5,0,1930.0,1.0,216.0,154,0,124900
1691,RL,Pave,Reg,Lvl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Ex,Attchd,Fin,TA,TA,Y,New,107.0,14450,9,2006,2007,315.0,2121.0,2121,0.0,2,1,8,1,2007.0,3.0,732.0,124,98,415298
725,RM,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,Fa,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,Fa,TA,Y,ConLI,60.0,5400,6,1920,1950,0.0,972.0,1480,0.0,1,0,6,0,1920.0,1.0,207.0,0,0,119000
1787,RL,Pave,Reg,Lvl,Somerst,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,Gd,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD ,85.0,10000,8,2006,2006,410.0,1588.0,1588,0.0,2,0,7,1,2006.0,3.0,825.0,144,45,227000
1216,RL,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,72.0,10007,5,1959,2006,54.0,1053.0,1053,1.0,1,1,5,0,1959.0,1.0,312.0,0,0,145500
2654,RM,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,BrkTil,Fa,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,Fa,TA,N,WD ,52.0,7830,3,1921,1950,0.0,492.0,492,1.0,1,0,3,0,1921.0,1.0,200.0,0,0,61500
2310,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,Gd,CBlock,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,90.0,11727,7,1969,1969,434.0,1851.0,1851,0.0,2,0,8,1,1969.0,2.0,506.0,0,146,192100
761,RM,Pave,Reg,Bnk,IDOTRR,Artery,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,ALQ,GasA,Ex,Y,FuseF,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,60.0,10320,6,1915,1965,0.0,698.0,1403,1.0,1,1,7,0,1915.0,1.0,308.0,0,0,116000
1884,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,Gd,CBlock,TA,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,WD ,65.0,10482,6,1958,1958,63.0,588.0,1138,0.0,1,0,6,0,1958.0,1.0,264.0,224,0,145000
449,RL,Pave,IR1,Lvl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,110.0,15274,9,2003,2003,724.0,2452.0,2452,2.0,2,0,10,1,2003.0,3.0,886.0,0,116,445000
856,RL,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Mn,LwQ,Rec,GasA,TA,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,WD ,61.0,8800,5,1977,2008,0.0,1040.0,1040,0.0,2,0,5,0,1977.0,2.0,484.0,0,0,150500
11,RL,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,75.0,10000,6,1993,1994,0.0,763.0,1655,0.0,2,1,7,1,1993.0,2.0,440.0,157,84,175900
389,RL,Pave,Reg,Lvl,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,78.0,10140,6,1974,1974,196.0,1116.0,1116,1.0,2,0,6,1,1974.0,2.0,528.0,0,0,167900
2415,RL,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,New,58.0,14054,7,2006,2006,0.0,879.0,1863,0.0,2,1,9,1,2006.0,3.0,660.0,100,17,219210
77,RL,Pave,Reg,Lvl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,70.0,11218,6,1992,1992,0.0,1055.0,1845,0.0,2,1,8,1,1992.0,2.0,462.0,635,104,189000
1238,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,WD ,74.0,8856,5,1957,1957,143.0,1176.0,1176,1.0,1,0,6,2,1957.0,1.0,292.0,0,88,136500
223,RL,Pave,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,Rec,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,WD ,65.0,7800,5,1966,2008,47.0,864.0,892,1.0,1,0,5,0,1966.0,1.0,416.0,0,0,137900
723,RM,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,Stucco,None,TA,TA,BrkTil,TA,TA,No,ALQ,Rec,GasW,TA,N,SBrkr,TA,Maj2,None,Detchd,Unf,TA,TA,Y,WD ,60.0,7200,5,1910,2006,0.0,1022.0,1022,1.0,1,0,4,0,1956.0,1.0,280.0,0,30,85000
2562,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,GasA,TA,N,FuseA,TA,Mod,None,Detchd,Unf,TA,TA,Y,WD ,89.0,10680,5,1951,1951,44.0,2136.0,2136,0.0,2,0,7,0,1951.0,2.0,528.0,0,30,137900
995,RL,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,WD ,59.0,9535,6,1998,1998,0.0,926.0,1604,0.0,2,1,7,0,1998.0,2.0,472.0,100,82,195500
287,RL,Pave,Reg,Bnk,SWISU,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,TA,N,FuseF,Fa,Typ,None,Detchd,Unf,TA,TA,Y,WD ,66.0,6858,6,1915,1950,0.0,806.0,1647,1.0,1,1,6,0,1920.0,1.0,216.0,0,66,128000
1152,RL,Pave,Reg,Lvl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Detchd,Unf,TA,TA,Y,WD ,75.0,8100,5,1961,2007,0.0,864.0,864,1.0,1,0,5,1,1962.0,1.0,420.0,132,0,135000
1449,RL,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Fa,Detchd,Unf,TA,TA,Y,WD ,71.0,9216,5,1975,1975,176.0,1076.0,1076,0.0,1,1,5,1,1985.0,2.0,576.0,0,0,143195
1330,RM,Pave,Reg,Lvl,BrkSide,RRAn,Feedr,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,None,Detchd,Unf,TA,TA,P,WD ,50.0,9100,5,1930,1960,0.0,742.0,935,0.0,1,0,4,0,1988.0,1.0,308.0,0,0,79500
1134,RL,Pave,Reg,Lvl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,67.0,12774,7,2003,2004,95.0,835.0,1663,0.0,2,1,8,0,2003.0,2.0,478.0,168,68,192500
706,RM,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,Ex,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,FuseA,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,50.0,6000,5,1950,1970,0.0,768.0,1328,0.0,1,1,6,0,1950.0,1.0,308.0,0,12,129500
1617,RL,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,BuiltIn,Fin,TA,TA,Y,WD ,74.4,10364,6,1995,1996,0.0,806.0,1572,0.0,2,1,7,1,1995.0,2.0,373.0,0,40,168000
1339,RM,Pave,Reg,Lvl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD ,50.0,6000,6,1939,1950,0.0,739.0,1342,0.0,2,0,7,1,1939.0,1.0,240.0,0,0,105000
1664,RL,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,74.9,10530,6,1971,1971,0.0,981.0,981,1.0,1,1,5,0,1979.0,2.0,576.0,0,312,143250
1433,RL,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Unf,TA,TA,Y,WD ,75.0,9525,5,1995,2006,0.0,1099.0,1099,0.0,1,1,6,0,1999.0,1.0,352.0,278,0,144000
75,RL,Pave,IR1,Lvl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Fa,Attchd,RFn,TA,TA,Y,WD ,70.0,8880,7,1994,2002,0.0,948.0,2110,1.0,2,1,8,2,1994.0,2.0,463.0,0,130,205000
2255,RL,Pave,IR1,Lvl,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Po,Attchd,Unf,TA,TA,Y,WD ,82.0,8410,6,1974,1974,0.0,970.0,1026,1.0,1,0,5,1,1974.0,2.0,528.0,193,0,143000
1170,FV,Pave,IR1,Lvl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,42.0,4385,9,2001,2001,0.0,1419.0,1419,1.0,1,1,5,1,2001.0,2.0,588.0,155,58,290000
836,RL,Pave,IR2,Low,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,WD ,82.0,12464,5,1996,1996,0.0,1040.0,1040,1.0,1,0,6,0,2000.0,2.0,576.0,168,0,152000
8,RL,Pave,IR1,HLS,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,43.0,5005,8,1992,1992,0.0,1280.0,1280,0.0,2,0,5,0,1992.0,2.0,506.0,0,82,191500
1704,RL,Pave,Reg,Lvl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,RFn,TA,TA,Y,WD ,76.0,9591,8,2004,2005,344.0,1143.0,2473,0.0,2,1,9,1,2004.0,3.0,852.0,192,151,317000
2068,RL,Pave,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Ex,Y,FuseA,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,WD ,70.0,6960,7,1940,1998,0.0,680.0,1302,0.0,1,1,6,2,1940.0,1.0,224.0,0,0,165250
1488,RL,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,COD,75.0,9825,5,1966,1966,0.0,1092.0,1092,0.0,1,0,6,0,1966.0,1.0,264.0,259,0,123000
1391,RL,Pave,Reg,Lvl,Sawyer,PosA,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,Gd,Gd,GLQ,Unf,GasA,TA,Y,FuseA,TA,Typ,TA,Attchd,Unf,TA,TA,Y,WD ,88.0,14175,6,1956,1956,0.0,988.0,1188,1.0,1,0,4,1,1956.0,2.0,621.0,102,89,185000
2633,RL,Pave,Reg,Lvl,NAmes,Artery,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,74.0,7400,7,1962,1962,0.0,1045.0,1045,1.0,1,0,6,0,1962.0,2.0,528.0,0,0,120000
1872,RL,Pave,IR1,Lvl,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Fa,Attchd,RFn,TA,TA,Y,WD ,88.0,10738,6,1966,1966,0.0,1093.0,1093,1.0,2,0,6,1,1966.0,2.0,484.0,224,0,158500
1138,RL,Pave,IR1,Lvl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,65.0,8366,6,2004,2004,0.0,798.0,1640,0.0,2,1,6,0,2004.0,2.0,520.0,138,45,173000
1899,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,Slab,None,None,None,None,None,GasA,TA,Y,SBrkr,TA,Typ,None,CarPort,Unf,TA,TA,Y,WD ,70.0,9842,4,1962,1962,0.0,0.0,1224,0.0,2,0,6,0,1962.0,2.0,462.0,0,0,101800
915,RL,Pave,Reg,Lvl,SWISU,Feedr,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,PConc,Gd,Gd,No,ALQ,BLQ,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,RFn,TA,TA,Y,WD ,60.0,7200,7,1936,2007,0.0,560.0,1135,1.0,1,0,6,0,1971.0,2.0,576.0,256,0,155000
660,RL,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,None,Detchd,Unf,TA,TA,N,WD ,60.0,10230,5,1925,1950,0.0,1054.0,1078,0.0,1,0,6,0,1987.0,1.0,264.0,0,0,125000
2004,RM,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,None,None,None,None,None,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,Fa,TA,Y,WD ,52.0,8626,4,1956,1956,1.0,0.0,968,0.0,1,0,5,0,1956.0,1.0,331.0,0,0,104500
443,RL,Pave,Reg,Lvl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,74.0,8834,9,2004,2005,216.0,1462.0,2224,1.0,2,1,10,1,2004.0,3.0,738.0,184,0,350000
2627,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,Stucco,Stone,None,TA,TA,CBlock,None,None,None,None,None,GasA,Gd,N,FuseF,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,60.0,8544,3,1950,1950,0.0,0.0,1040,0.0,2,0,6,0,1949.0,2.0,400.0,0,0,93500
1438,RL,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,68.0,9179,7,1999,1999,158.0,873.0,1790,1.0,2,1,7,0,1999.0,2.0,588.0,0,88,193000
1525,RL,Pave,IR1,Bnk,Crawfor,Norm,Norm,1Fam,2.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,Ex,TA,No,Unf,Unf,GasA,Fa,Y,SBrkr,TA,Min1,Gd,Detchd,Fin,TA,TA,Y,WD ,79.0,11526,6,1922,1994,0.0,588.0,2555,0.0,2,0,11,1,1993.0,2.0,672.0,431,0,191000
2644,RM,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,Gd,Typ,None,Detchd,Unf,Fa,Fa,N,WD ,70.0,5684,6,1930,2005,0.0,813.0,813,0.0,1,0,5,0,1932.0,1.0,270.0,0,113,110000
866,RL,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,TA,BuiltIn,RFn,TA,TA,Y,WD ,79.0,11885,8,2001,2001,108.0,1299.0,1872,1.0,2,1,7,1,2001.0,2.0,531.0,160,122,261500
620,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,80.0,9600,5,1956,1956,0.0,1050.0,1050,0.0,1,0,5,0,1956.0,1.0,338.0,0,0,128900
2451,RL,Pave,IR1,Lvl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,Gd,PConc,Ex,TA,Gd,Rec,GLQ,GasA,Ex,Y,SBrkr,Ex,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,114.0,17242,9,1993,1994,738.0,1733.0,3500,1.0,3,1,11,1,1993.0,3.0,959.0,870,86,584500
2186,RL,Pave,Reg,Bnk,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,75.0,10215,4,1954,1954,132.0,864.0,948,0.0,1,0,5,0,1954.0,1.0,248.0,0,0,111000
2025,RL,Pave,Reg,Lvl,BrkSide,RRAn,Norm,1Fam,1.5Fin,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Fa,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,ConLw,60.0,8550,5,1926,1950,0.0,750.0,1316,0.0,1,0,7,0,1965.0,2.0,576.0,0,0,90000
